"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Esan South-East",0.4892,0.489,0.4258,0.5542,0.1284,0.07933
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Esan West",0.4111,0.406,0.2331,0.6107,0.3776,0.2821
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Etsako Central",0.4513,0.451,0.315,0.5923,0.2773,0.1869
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Etsako East",0.3193,0.3052,0.1541,0.5362,0.382,0.3802
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Etsako West",0.4228,0.4188,0.2705,0.5997,0.3292,0.2361
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Iguegben",0.4506,0.448,0.3394,0.5673,0.2279,0.1586
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Ikpoba-Okha",0.2671,0.2588,0.1454,0.4084,0.263,0.313
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Oredo",0.2537,0.246,0.141,0.3945,0.2535,0.3223
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Orhionmwon",0.5112,0.5138,0.3476,0.6718,0.3242,0.2105
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Ovia North-East",0.4725,0.4712,0.3011,0.6383,0.3373,0.2157
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Ovia South-West",0.1779,0.1769,0.1461,0.2151,0.069,0.1169
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Owan East",0.1828,0.182,0.1431,0.2263,0.08321,0.1399
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Owan West",0.3511,0.3502,0.3005,0.4034,0.1029,0.09035
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Edo_Uhunmwonde",0.3916,0.3889,0.2523,0.5374,0.2851,0.2273
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Ado-Ekiti",0.5109,0.5101,0.3358,0.6924,0.3567,0.2198
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Efon",0.4363,0.4351,0.2562,0.6227,0.3666,0.2542
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Ekiti East",0.5392,0.5406,0.3772,0.6988,0.3216,0.2125
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Ekiti South-West",0.6014,0.6031,0.4771,0.726,0.2489,0.1939
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Ekiti West",0.3007,0.2881,0.1596,0.4766,0.317,0.3317
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Emure",0.6277,0.6408,0.391,0.8257,0.4347,0.3605
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Gbonyin",0.6823,0.6973,0.4936,0.8317,0.3381,0.3492
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Ido-Osi",0.5712,0.5714,0.458,0.6764,0.2184,0.1563
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Ijero",0.4025,0.4001,0.2614,0.5579,0.2965,0.2271
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Ikere",0.3978,0.3925,0.2766,0.5275,0.2509,0.1913
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Ikole",0.4886,0.4884,0.445,0.5295,0.08448,0.05279
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Ilejemeje",0.4339,0.4365,0.2546,0.6172,0.3626,0.2585
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Irepodun/Ifelodun",0.5196,0.5227,0.3369,0.6946,0.3577,0.2255
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Ise/Orun",0.6942,0.6957,0.6244,0.7592,0.1348,0.1337
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Moba",0.6573,0.6631,0.5068,0.7888,0.282,0.2643
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Ekiti_Oye",0.6805,0.686,0.5442,0.7954,0.2512,0.2466
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Aninri",0.3757,0.3692,0.1884,0.5776,0.3891,0.3234
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Awgu",0.4605,0.4603,0.2463,0.6832,0.437,0.2803
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Enugu East",0.3539,0.354,0.3087,0.4012,0.0925,0.078
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Enugu North",0.4123,0.4113,0.3364,0.4879,0.1515,0.1158
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Enugu South",0.3702,0.3702,0.3573,0.3825,0.02518,0.02029
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Ezeagu",0.4791,0.4791,0.3843,0.5792,0.1949,0.1252
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Igbo-Etiti",0.6747,0.6764,0.6068,0.7339,0.1271,0.1218
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Igbo-Eze North",0.3295,0.3153,0.1544,0.5591,0.4047,0.3961
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Igbo-Eze-South",0.4536,0.4529,0.304,0.6101,0.3061,0.2047
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Isi-Uzo",0.454,0.4569,0.2908,0.6051,0.3142,0.2084
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Nkanu East",0.355,0.353,0.3052,0.4066,0.1015,0.08778
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Nkanu West",0.4788,0.4751,0.3142,0.6497,0.3354,0.217
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Nsukka",0.337,0.3337,0.2443,0.4346,0.1903,0.1794
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Oji-River",0.5551,0.558,0.3487,0.7516,0.4029,0.2688
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Udenu",0.176,0.1737,0.1175,0.2466,0.1291,0.2257
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Udi",0.421,0.4201,0.2384,0.6301,0.3917,0.2811
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Enugu_Uzo-Uwani",0.4305,0.4301,0.249,0.6155,0.3665,0.2547
