"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Siaya_Alego Usonga",0.9103,0.9132,0.8709,0.9428,0.07182,0.2635
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Siaya_Bondo",0.9257,0.928,0.8899,0.9528,0.06286,0.2684
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Siaya_Gem",0.9429,0.9434,0.9279,0.9555,0.02758,0.1504
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Siaya_Rarieda",0.9423,0.9452,0.9063,0.9687,0.06236,0.3532
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Siaya_Ugenya",0.798,0.7984,0.787,0.808,0.02097,0.03197
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Siaya_Ugunja",0.8935,0.8976,0.833,0.9397,0.1068,0.3212
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Taita Taveta_Mwatate",0.947,0.9501,0.9093,0.9728,0.06353,0.3844
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Taita Taveta_Taveta",0.9608,0.9632,0.9362,0.9791,0.04293,0.3805
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Taita Taveta_Voi",0.9742,0.9766,0.9518,0.9889,0.03708,0.5229
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Taita Taveta_Wundanyi",0.9647,0.9679,0.9369,0.9829,0.04609,0.4694
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Tana River_Bura",0.482,0.4823,0.3894,0.5754,0.186,0.1196
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Tana River_Galole",0.6128,0.6137,0.4854,0.7333,0.2479,0.1979
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Tana River_Garsen",0.5555,0.5592,0.4329,0.6707,0.2378,0.1666
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Tharaka_Maara",0.8859,0.8893,0.8279,0.9313,0.1034,0.2859
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Tharaka_Nithi",0.8623,0.8664,0.7959,0.9141,0.1183,0.2669
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Tharaka_Tharaka",0.7756,0.7771,0.7097,0.8377,0.128,0.1742
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Trans Nzoia_Cherangany",0.8735,0.8742,0.8483,0.8969,0.04859,0.1203
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Trans Nzoia_Endebess",0.7673,0.7696,0.6995,0.8232,0.1237,0.1581
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Trans Nzoia_Kiminini",0.9072,0.9097,0.8681,0.9387,0.07059,0.2415
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Trans Nzoia_Kwanza",0.8222,0.8247,0.7646,0.8707,0.1062,0.1882
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Trans Nzoia_Saboti",0.8571,0.8596,0.7817,0.9156,0.1339,0.2774
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Turkana_Loima",0.1226,0.1123,0.05653,0.2251,0.1686,0.4924
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Turkana_Turkana Central",0.2855,0.2776,0.1692,0.4252,0.256,0.2817
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Turkana_Turkana East",0.1685,0.1678,0.1431,0.1964,0.05337,0.09691
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Turkana_Turkana North",0.1905,0.1874,0.135,0.2573,0.1223,0.2029
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Turkana_Turkana South",0.2485,0.2414,0.1473,0.3722,0.2249,0.2908
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Turkana_Turkana West",0.2872,0.2822,0.1878,0.4086,0.2208,0.2393
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Uasin Gishu_Ainabkoi",0.9179,0.9209,0.8757,0.9494,0.07363,0.2848
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Uasin Gishu_Kapseret",0.952,0.9561,0.9099,0.9788,0.06889,0.5039
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Uasin Gishu_Kesses",0.9482,0.9533,0.904,0.9766,0.07256,0.5112
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Uasin Gishu_Moiben",0.9392,0.9435,0.8904,0.9721,0.08171,0.4384
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Uasin Gishu_Soy",0.9343,0.936,0.9067,0.9558,0.04908,0.2377
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Uasin Gishu_Turbo",0.9387,0.9405,0.9108,0.9621,0.05136,0.275
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Vihiga_Emuhaya",0.9317,0.935,0.8882,0.9639,0.07572,0.3788
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Vihiga_Hamisi",0.945,0.9489,0.9048,0.9735,0.06865,0.457
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Vihiga_Luanda",0.9318,0.9328,0.9069,0.9529,0.04598,0.2104
